ID,Tweet,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official report,Surprise,Joking
1245209636543909888,"Hey, on the bright side got fired from Fox for trying to pass the Coronavirus off as a democrate ploy!",1,0,0,0,0,0,1,0,0,0,0
1245209649097269249,In USA active 177437 (-164) to 177273 deaths 3890 (+164) to 4054 COVID19Aus COVID19,0,0,0,0,0,0,0,0,1,0,0
1245209665111314438,"When we finally overcome the Coronavirus pandemic, we need to wish each other Happy New Year and start 2020 over again.",0,0,0,0,0,1,0,0,0,0,1
1245209670106714112,"(It's originated, one r) But definitely a good report, and highly believable. WuhanVirus WuhanLabratory COVID19",1,0,0,0,0,0,0,1,0,0,0
1245209690310672385,We just just got followed for 3 miles by the sheriff's... Just to go to sheetz for woods and snacks Covid19 QuarantineKush,0,0,0,0,0,1,0,0,0,0,1
1245209698623725577,ELEVEN cases of the coronavirus in reseda and TWENTY SIX in encino. make it stop.,0,0,0,0,1,0,0,0,0,0,0
1245209708203585537,Anyone who even attempts a corona-virus related April fools joke should be put in jail for at least a year,0,0,0,0,0,0,1,0,0,0,0
1245209725349908480,Chinese media announced they have finally tested and approved a coronavirus vaccine. It will be in US soon.,0,0,0,0,0,0,0,0,1,0,0
1245209762213609473,)-: i wanna fricken do a photoshoot now fuck u corona virus i need to take PICTURES,0,0,0,0,0,1,1,0,0,0,0
1245209774834286596,"Its the first of the month , March was a BUST! Glad corona let me celebrate my birthday",1,0,0,0,0,0,0,0,0,0,1
1245209838025572353,Anyone who says theyre pregnant or has coronavirus as an April Fools joke tomorrow is a fuckhead.,0,0,0,0,0,0,1,0,0,0,0
1245209867234603009,"To our caregivers, you uplift and inspire us all - Covid-19 patient from Cleveland Clinic",0,1,0,0,0,0,0,0,0,0,0
1245209867549376514,A pornstar said the frist doctor or anyone to find the cure to corona virus will get to sleep with her,0,0,0,0,0,0,0,0,1,0,1
1245209871353556995,"April Fools !!! The corona is fake, you guys got us good... right ?",0,0,0,0,0,0,0,0,0,0,1
1245209877405892608,Can't believe it took a Coronavirus Lockdown for folks to discover Ozark.. Lewl,0,0,0,0,0,0,0,0,0,0,1
1245209883059896323,Anyone else have to do normal things like clear their throat and think they have corona or is that just me,0,0,0,0,1,1,0,0,0,1,0
1245209887535239178,covid19 was an april fools joke haha we got yall,0,0,0,0,0,0,0,0,0,0,1
1245209890399883264,Coronavirus didn't affect the business model of these IG girls,0,0,0,0,0,1,1,0,0,0,1
1245209900256505858,Im literally scared to get corona and I get anxiety and start thinking I have it and idk Im just scared,0,0,0,0,1,0,0,0,0,0,0
1245209919739002882,The US has passed 4000 dead from coronavirus. The first recorded death was February 29. The 1000th death was just a week ago.,0,0,0,0,0,1,0,0,1,1,0
1245209943508234247,since it's april fools day can we just make the corona virus look like it never existed,0,1,0,0,0,0,0,0,0,1,1
1245209984608026626,Cant Breathe. I Love You. The Last Words Of A Nurse Dying From The Coronavirus To His Sister,0,0,0,0,0,1,0,0,0,1,0
1245209988886192128,hold up u got a cabin FEVER???? isnt that a sign for CORONAVIRUS?,0,0,0,0,1,0,0,0,0,0,0
1245209996796755971,"Haha, ok Corona, you got us, its April 1st, jokes over now. Please go away, thank you.",0,0,0,0,0,0,0,0,0,0,1
1245210028707110912,i really have to take several deep breaths before reading any New York Times coronavirus coverage,0,0,0,0,1,0,1,0,0,0,0
1245210042216767488,i hate corona lol i just want some1 to come snuggle me,0,0,0,0,1,0,1,0,0,0,1
1245210047011008512,A lot can happen in 3 months! Weve had WW3 and Coronavirus smh,0,0,0,0,0,1,0,0,0,0,0
1245210055395270657,do yall think airlines are gonna start charging like 5k per trip to make up for the loss during covid19???,0,0,0,0,1,0,0,0,0,1,1
1245210056972435456,Thanks corona for making my google drive be full of unnecessary documents now,0,0,0,0,0,0,0,0,0,0,1
1245210126933344257,Sure hope this entire coronavirus turns out to be one shitty AprilFoolsDay bullshit joke.,0,0,0,0,0,0,1,0,0,0,1
1245210139117989894,Who knew havin a big break from school could suck ? COVID19,0,0,0,0,0,1,1,0,0,0,0
1245210144419516416,Do yall remember when the corona virus was a meme?ahh the good old days.,0,0,0,0,0,1,0,0,0,0,1
1245210150799052805,Im immune to corona virus cause I used to lick 2 fingers and rub them in the dirt before before each batter got into the box,0,0,0,0,0,0,0,0,0,0,1
1245210156784218112,Sound is not needed to see the impact of this video of transmission of COVID_19. Watch and learn. Scary,0,0,0,0,1,0,0,0,1,0,1
1245210169950248960,Labor High Court sets various prisoners free to stem the outbreak of coronavirus,0,0,0,0,0,0,0,0,1,0,0
1245210171669794816,I finally got 50/50 on a psych quiz. Corona hunny you shouldve come sooner,0,0,0,0,0,0,0,0,0,0,1
1245210173188300811,The winners and losers of the coronaviruss fakenews and human lowliness. And the first place is for....,0,0,0,1,0,0,1,0,0,0,0
1245210190107922432,FaceTiming with Deisa and we are drinking and I pull out a bottle of wine and she goes a bottle of wine a day keeps the corona at bay,0,0,0,0,0,0,0,0,0,0,1
1245210210743939072,If covid19 testing treatment is not free in India - they what the heck is the PMCaresFunds being taken for !!,0,0,0,0,0,0,1,0,0,1,0
1245210212224528384,"50%of Corona cases in Malaysia dueto Febru congr of Tablighi Jamat in KualaLumpur, yet they did it again in India aft a month,why?",0,0,0,0,0,0,1,0,0,1,0
1245210223507365888,"STREAM MEDICINE (I CAN'T BELIVE, THIS SHIT IS REAL, LIKE CORONAVIRUS) StreamMedicine MedicineStudioVersion",0,0,0,1,0,0,1,1,0,0,0
1245210227051462656,if i see any april fools jokes about someone having corona i'm blocking without a second thought that shit isn't and never will be funny,0,0,0,0,0,0,1,0,0,0,0
1245210248169820160,We take shortcut coronavirus still dey follow us bumper to bumper,0,0,0,0,1,0,0,0,0,0,1
1245210259896991745,corona virus has been used as corona suicide bomb in India by the followers of the specific religion . CoronaJihaad,0,0,0,0,0,0,0,1,0,1,0
1245210261377568769,I wish i could turn back time and buy a switch before the corona virus,0,0,0,0,0,1,0,0,0,0,1
1245210261952200704,"Well, Im back on Twitter just intime for the apocalypse COVID19 coronavirus",0,0,0,1,0,0,0,0,0,1,1
1245210271175643137,Once this coronavirus is over I refuse to stay indoors. Ive done that part for my summer holidays Im ready to be out erryday.,1,0,0,0,0,0,0,0,0,1,0
1245210274489143296,What if the governments just gonna say April Fools and corona wasnt real,1,0,0,0,0,0,0,0,0,1,1
1245210299088732163,Not excited for all the I have coronavirus... APRIL FOOLS jokes that will inevitably fill my feed,0,0,0,0,0,0,1,0,0,0,1
1245210307175251968,"In all seriousness, hundreds of people are dying daily from Coronavirus and other complications, yall be safe outchea",1,0,0,0,1,0,0,0,0,0,0
1245210310895702016,Please someone tell us this was all a very prolonged very bad April fools joke. Please! AprilFools COVID19 coronavirus,0,0,0,0,0,1,0,0,0,0,1
1245210319510581248,I was half way through my lab report and my computer crashed ..... guess who never hit the save button OnlineClasses coronavirus,0,0,0,0,0,1,1,0,0,0,0
1245210332567687170,Now that its April fools. I hope Cyril makes a public saying Jk for everything that's going on AprilFools TheLockdown COVID19,0,0,0,0,1,0,0,0,0,0,1
1245210345741877248,"EVERYDAY CANNOT BE THE SAME , lately it felt that way though , corona yc",0,0,0,1,0,0,1,0,0,0,0
1245210350347120640,Earlier : Terrorism has no religion ! Now : Corona has no religion ! Kitna defend karoge is beemar religion ko..!!!,0,0,0,1,0,0,1,0,0,1,0
1245210354478530561,My mom believes the corona virus is a bioweapon China created to take over the world. Oh milad.,0,0,0,1,0,0,1,1,0,1,0
1245210354671476736,Who needs April Fools? When we are alrady folled by Communism through the years..... COVID19 AprilFoolsDay,0,0,0,1,0,0,1,0,0,0,1
1245210357158707200,"PSA: BE THANKFUL FOR WHAT YOU HAVE, SHUT UP, ENJOY YOUR BORING ASS TIME AT HOME. COVID19",1,0,0,0,0,0,1,0,0,0,0
1245210366482800640,I hope all the mfs that were fighting acting an ass over them Popeyes chicken sandwiches die from Coronavirus 1st,0,0,0,0,0,0,1,0,0,0,1
1245210386439208960,Hoping that we wake up tomorrow to the news that COVID19 was just a big AprilFools joke...,1,0,0,0,0,0,0,0,0,0,1
1245210392038604801,"If I see a single person say bro I got Coronavirus for April fools you're not funny, I will beat you to death with my bare fucking hands.",0,0,0,0,0,0,1,0,0,0,0
1245210416432549888,"Thailand reporting 120 new coronavirus infections today, making 1771, two more deaths, making 12",0,0,0,0,0,0,0,0,1,0,0
1245210436095492097,corona go away before april 29 so reveluvs can go watch trolls koream ver in the theaters,0,0,0,0,0,0,1,0,0,0,1
1245210454005350400,Anyone else think I have coronavirus! may surpass the Im pregnant! April fools jokes this year?,0,0,0,0,0,0,1,0,0,0,1
1245210467284307968,"A house protects us from heat, cold, rain, thieves and Most importantly corona Childhood Science",1,0,0,0,0,0,0,0,0,0,0
1245210484019691520,"All snark aside, I'm looking forward to designing and making my own line of COVID19 masks out of my old t-shirts.",1,0,0,0,0,0,0,0,0,1,0
1245210492081242113,cant wait for all the inevitable corona cure found XD jokes that hundreds of unfunny people will post.,0,0,0,0,0,0,1,0,0,0,1
1245210492202659840,tomorrow in the news trump is gonna be like april fools the corona virus isn't real,1,0,0,0,0,0,0,0,0,0,1
1245210499832320006,I wish I was smart enough to come up with the vaccine for Corona so we can go tf outside.,1,0,0,0,0,0,0,0,0,0,1
1245210525409165313,"Have they given Corona yet, because I am looking forward to the day we shall all wear pins and t-shirts etc with I survived Corona on them",1,0,0,0,0,0,0,0,0,0,1
1245210538235301889,"10,000 dollars says some idiot makes an April fools joke about Corona Virus",0,0,0,0,0,0,1,0,0,0,1
1245210552315625473,ATP I dont know what to believe in the Coronavirus statistics but I damn sure aint risking shit either.,0,0,0,0,1,0,0,1,0,0,0
1245210554567995393,I wish in the am Trump get on tv nd say Corona Virus was an April Fools joke nd we can come back outside,1,0,0,0,0,1,0,0,0,0,0
1245210554932899840,So tomorrow am I gonna wake up and this whole corona virus is gonna be a big April fools joke?,0,0,0,0,0,0,0,0,0,1,1
1245210563002732548,"Legit so depressed that white star market is closing..... What else. What else, Corona?",0,0,0,0,0,1,1,0,0,0,0
1245210571596689408,Delhi: A doctor working at a Delhi government hospital has tested positive for COVID19.,0,0,0,0,0,0,0,0,1,1,0
1245210594975703043,"B.S.,he was playing golf right through, and GOP freed him in plenty of time to prepare for Covid-19 FAIL!",0,0,0,0,0,0,1,0,0,1,0
1245210596900884481,guys i actually tested for corona today so if i tweet i got it tomorrow its not a joke codnxksnoxsndk,0,0,0,0,1,0,0,0,0,1,0
1245210626600980481,Please dont post I have coronavirus April Fools day jokes my life is he crickets enough,0,0,0,0,0,1,1,0,0,0,0
1245210638105927681,Yall banned from making April Fools jokes about coronavirus. fyp,0,0,0,0,0,0,1,0,0,0,1
1245210651032723468,"If I wouldve known this corona shit was gonna happen months ago, I would not have picked morning classes .",0,0,0,1,0,1,0,0,0,1,0
1245210655428395008,boy I aint missing a next part after corona ya cunt,1,0,0,0,0,0,1,0,0,0,1
1245210656099438607,books and wine are two of the greatest pleasures. Perfect for seeing us through covid19. Stay safe.,0,1,0,0,0,0,0,0,0,0,1
1245210663200231425,the best way to end corona fear is singing loud for all to hear,1,0,0,0,0,0,0,0,0,1,1
1245210684813537281,Delhi: A doctor working at a Delhi government hospital has tested positive for COVID19.,0,0,0,0,0,0,0,0,1,0,0
1245210685417467911,"I feel like we need Shia LaBeouf to do another just do it video but this time, to convince people to stay home and crush covid19",1,0,0,0,0,0,0,0,0,0,1
1245210685568626688,might be the corona talking but damn this tiger king docuseries kinda wild,0,0,0,0,0,0,1,0,0,0,1
1245210688643117056,"Wishing we could say Were still quarantined, and Corona is still here....APRIL FOOLS April1st",0,0,0,0,0,1,0,0,0,0,1
1245210715029471232,wow BOTH of my favorite HS English teachers passed away from coronavirus,0,0,0,0,0,1,0,0,0,0,0
1245210751062519808,Calling for nationwide Bill Gates STHU and let Trump Admin execute Action Plan to Manage Coronavirus Outbreak,1,0,0,0,0,0,0,0,0,0,1
1245210755672223744,Its April Fools Day and they still aint say this coronavirus is a joke,0,0,0,1,1,0,0,0,0,1,1
1245210755982647296,skimmed the CDCs guidelines for avoiding Coronavirus. i should be fine b/c Ive been washing my ass every 20 seconds like it says,1,0,0,0,0,0,0,0,0,0,1
1245210757618454531,This whole month has been worse than my 15 years of life.,0,0,0,0,0,1,0,0,0,0,0
1245210769014300674,Ever since corona y'all swear Jesus coming back soon,1,0,0,0,0,0,0,0,0,1,0
1245210810068209664,"Imagine being: single, broke, and sad during the corona outbreak It fucking sucks fam ya girl is hurting",0,0,0,0,0,0,0,0,0,0,1
1245210820222636032,my internships just got canceled due to this corona shit. im hella mad rn,0,0,0,0,0,1,1,0,0,0,0
1245210839742910466,"Ok we get it, April fools haha can we say corona was a joke now",0,0,0,0,0,0,0,0,0,0,1
1245210839964987392,How many friends have YOU lost on Facebook this month? Or is it just me....at least 10 or 12. coronavirus fears and OCD people.,0,0,0,0,1,1,0,0,0,1,0
1245210843588919297,Even Corona will understand these people are already infected with more dangerous virus after spending few days in India. CommunalVirus,0,0,0,1,0,0,1,0,0,0,1
1245210843727396864,Its 1 month til my useless ass birthday! Thanks corona!,0,0,0,0,0,1,1,0,0,0,0
1245210854238404608,"Please do NOT, and I cannot emphasize how much I truly mean this, joke about having coronavirus. AprilFools",0,0,0,0,0,0,1,0,0,0,0
1245210860580229120,i cant be the only one who noticed corona got a lot worse once the queen of brooklyn stopped going live,0,0,0,0,1,0,0,0,0,1,1
1245210882562392065,so like april fools is coming and can we not make it a thing to prank people saying u have covid19 like idk,0,0,0,0,0,0,1,0,0,1,0
1245210897817231360,Everyone telling people that you got the Coronavirus just to say April fools I hope you get hit by a fucking car,0,0,0,0,0,0,1,0,0,0,0
1245210902363803653,If women would've been allowed to explore Pocahontas would be a much more peaceful story. lockdown COVID19,1,0,0,0,0,0,0,0,0,0,1
1245210920302915592,Good to have you Mr Peter.... But just help me this time of corona pandemic please,1,1,0,0,0,0,0,0,0,0,1
1245210952980520960,"Dear Thank you for being there for me during the middle of coronavirus crisis. Love, Your biggest fan",0,1,0,0,0,0,0,0,0,0,1
1245210985415270400,ight corona its april fools you can tell us it was all a joke now,0,0,0,0,0,0,0,0,0,0,1
1245211010757255168,Can't wait to see someone's April Fools joke that they tested positive for Coronavirus. You know it's going to happen at some point today.,0,0,0,1,0,0,1,0,0,0,1
1245211012594188288,Delhi: A doctor working at a Delhi government hospital has tested positive for COVID19.,0,1,0,0,0,1,0,0,1,0,0
1245211057519460353,I hope the government tells us corona virus was a AprilFools joke tomorrow,1,0,0,0,0,0,0,0,0,0,0
1245211058299645952,WHO is praising China for the way it handled the Coronavirus so this certainly makes sense.,0,0,0,0,0,0,0,1,0,1,0
1245211071536742400,Any juicy celebrity news? That Tom Hanks reality medical show was kind of lame. COVID19 QuaratineLife,0,0,0,1,0,1,1,0,0,0,0
1245211100406255617,Trumps in charge and people are wondering what went wrong. COVID19 TrumpVirus,0,0,0,0,0,0,1,0,0,0,0
1245211126154969088,Reuters: MAINLAND CHINA REPORTS 36 NEW CONFIRMED CASES OF CORONAVIRUS ON MARCH 31 VS 48 ON MARCH 30,0,0,0,0,0,0,0,0,1,0,0
1245211129531568128,Mama Ru is the only thing getting me through this corona virus shit. RuPaulsDragRace,1,0,0,0,0,1,0,0,0,0,1
1245211150540816384,"Sweden and Japan still operating normally. In Italy, victims have had Corona but not died of it. Remember SARS?",0,0,0,0,0,0,0,1,0,1,0
1245211163656241152,corona you took too many people's lives. i'm not gonna like you until you leave,0,0,0,0,0,0,1,0,0,0,0
1245211180538486784,Piers Morgan just said something worth hearing about the COVID19 April's fools - gotcha,1,0,0,0,0,0,0,0,0,0,1
1245211183902265345,"I talk with my best friend, about how the Corona Virus is affecting her Texas town.",0,0,0,1,0,1,0,0,0,1,0
1245211197403791360,Im waiting for the COVID19 all clear jokes to start flying tomorrow,0,0,0,0,0,0,1,0,0,0,0
1245211201447047172,Liquor stores are essential. Quarantine gonna make my liver so black itll get coronavirus for sure,0,0,0,0,1,0,1,0,0,0,1
1245211204643164161,bro i see JT EVERYWHERE lmaooo its a sign we should throw a lit ass party when this corona shit is over,1,0,0,0,0,0,0,0,0,0,1
1245211204886372354,The fact that people still dont believe the coronavirus is real is beyond me.,0,0,0,0,0,1,1,0,0,1,0
1245211216886345730,I accuse COVID19 of committing the crime in the in the French breakfast nook with the dagger!,0,0,0,0,0,0,1,0,0,0,1
1245211218501124096,TDLR Just sent me An Email saying Barbers arnt essentials fuck you Corona and Fuck TDLR,0,0,0,0,0,0,1,0,0,0,0
1245211221462110208,"when yall text, yall still ask each other you home? QuarantineLife coronavirus",0,0,0,0,0,0,0,0,0,0,1
1245211222062108673,God wont give me coronavirus bc he dont want want me to have all that clout,1,0,0,0,0,0,0,0,0,1,1
1245211222313754629,Wishing Cuomo from CNN primetime best wishes and speedy recovery from the Coronavirus,1,0,1,0,0,0,0,0,0,0,0
1245211242236530688,If I see any I have coronavirus posts tomorrow for April fools Im gonna lose it,0,0,0,0,0,0,1,0,0,0,0
1245211246481170433,government be like : due to coronavirus well be providing human rights,1,0,0,0,0,0,0,0,0,0,1
1245211272989290513,As soon as this coronavirus chaos and lockdown is done Im getting another tattoo ASAP.,1,0,0,0,0,0,0,0,0,1,0
1245211280966737920,i feel like i'm taking a winter break or summer holiday except this is corona outbreak and i'm not happy with that,0,0,0,0,0,1,1,0,0,0,1
1245211291603488768,akka Any idea of accepting head shave challenge for nurse who worked against corona covid 19...????,0,0,0,0,1,0,0,0,0,1,0
1245211318552014848,can the april fools joke be the coronavirus bc a bitch is going crazy,0,0,0,0,0,0,0,0,0,1,1
1245211321781514240,data for covid19 for 31-March not published yet..,1,0,0,0,0,0,0,0,0,1,0
1245211370355691521,The only junk food left to eat these days is Maggi. Who would have thought. What is everyone missing?. coronavirus.,0,0,0,0,0,1,0,0,0,1,1
1245211377628741632,Coronavirus really got me thinking about ordering something and actually checking where its coming from,0,0,0,0,1,0,0,0,0,0,1
1245211415406882830,OK but this person that just messaged me this gets to take me out. Guy: If the coronavirus doesnt take you out.. can I? Goodnight,0,0,0,0,0,0,0,0,0,0,1
1245211418145763329,This Corona weh Government refuse answer me ghen I go spread am to all my fans.,0,0,0,0,0,0,1,0,0,0,0
1245211470486319106,Big Braking News of Delhi: A doctor working at a Delhi government hospital has tested positive for COVID19.,0,0,0,0,0,0,0,0,1,0,0
1245211481106534400,Thanks to corona we went from spring break to summer real quick,1,0,0,0,0,0,0,0,0,0,1
1245211515122319366,if i dont wake up tomorrow and everyone like haha april fools all this corona shit was a joke im gonna cry,0,0,0,0,0,1,1,0,0,0,0
1245211528380506114,Meanwhile your Jeffrey Dahmer on steroids aka was doing sh*t all about COVID-19.,0,0,0,0,0,0,1,0,0,0,0
1245211533082312707,wym white house predicts 100k-200k deaths from coronavirus in the US STAY YALL ASS TF HOME DAMNNN,0,0,0,1,1,0,0,0,0,0,0
1245211548156604416,"Three teams are fighting Covid19 day night: 1: Doctors, Nurses, Health Officials. 2: Modis PR team. 3: IT cell",0,1,0,0,0,0,0,0,0,0,0
1245211552887832576,why is it taking more than 14 working days to return refund to credit cards ? COVID19,0,0,0,0,0,0,1,0,1,0,0
1245211556737998849,I miss my peeps and everything and this stupid coronavirus is so stupid and not fair but hey its for our safety to be careful and healthy,1,0,0,0,0,1,0,0,0,0,0
1245211565873340416,"Nursing home in Cedar Springs, MI has 31 residents and 5 staff members test positive for COVID-19.",0,0,0,0,0,1,0,0,1,0,0
1245211574379384832,Chicken Waffle out here spittin knowledge on the truth about coronavirus reporting in the media.,0,0,0,1,0,0,0,0,0,0,1
1245211577826938880,Please may there be no Corona April Fools pranks tomorrow,0,0,0,0,0,1,1,0,0,0,0
1245211578082852866,"Trump warns of 'painful' two weeks ahead as White House projects more than 100,000 coronavirus deaths in US",0,0,0,0,1,1,0,0,1,0,0
1245211578292731904,I can't believe the whole world was in on this corona virus April fools prank. Y'all really got me good COVID19,1,0,0,1,0,0,0,0,0,0,1
1245211586048020482,The essential places they leaving open are the hotspot (Grocery Stores) COVID19 be careful while shopping guys,0,0,0,0,1,0,0,0,1,0,0
1245211599356428288,. Hey! Why dont you do something productive this corona break and fix your fucking shit game? Thanks!!,0,0,0,0,0,0,1,0,0,0,0
1245211627500101632,"Judiciary is biased, impressed by anti Hindu, anti National media. Also Jail is not safe for prevention of corona. CoronaRiskForPrisoners",0,0,0,0,0,1,1,0,0,1,0
1245211636442398721,Just finished all Naruto and Dragon Ball episodes for 3rd time lol. QuarantineLife DragonBall NARUTO COVID19,0,0,0,0,0,0,0,0,0,0,1
1245211642318602240,'money printer go brrr' effects after the coronavirus pandemic : a thesis,0,0,0,1,0,0,0,0,0,1,1
1245211683993378818,Im waiting for the government to tell us that coronavirus was just a 3 month long April fools joke,1,0,0,0,0,0,0,0,0,0,1
1245211691543035906,Yall better take this corona shit serious! Mfs dying everyday from this shit!! COVID19,0,0,0,0,0,0,1,0,0,0,0
1245211699592024064,On my soul I do not fear no viruses yet alone the Coronavirus and if you truly fear this shit youre a spineless sheep with no faith,1,0,0,0,0,0,0,0,0,0,0
1245211704780349442,Praying today that we find out this whole thing about Coronavirus was for April fools!,0,0,1,1,0,0,0,0,0,0,0
1245211708873789440,Any idea of accepting head shave challenge for nurse who worked against corona covid 19...????,0,0,0,0,0,0,0,0,0,1,1
1245211775227871232,Hopefully Boris comes out tomorrow and says the Coronavirus was just an april fools joke,0,0,0,0,0,1,0,0,0,0,1
1245211787915661314,No death/black metal band has a song out about Corona? These heavy metal mofos must be scared shitless.,0,0,0,0,1,0,1,0,0,0,1
1245211788729151488,sis Any idea of accepting head shave challenge for nurse who worked against corona covid 19...????,0,0,0,0,0,0,0,0,0,1,1
1245211789085700096,Corona is just hype or real threat? IndiaVsCorona Give me logical explanation if you have ?,0,0,0,0,1,0,0,0,0,1,0
1245211791530930176,Delhi: A doctor working at a Delhi government hospital has tested positive for COVID19.,0,0,0,0,0,0,0,0,1,1,0
1245211792244006913,"Dont worry guys, by the end of this Ill have figured out how to safely make love in the time of corona. Im half way there already.",0,0,0,0,0,0,0,0,0,0,1
1245211817502269441,It seems coronavirus might have developed from a dark place unknown to the human knowledge and being attracted by an empty cavity!!,0,0,0,0,0,0,0,1,0,1,0
1245211826524164097,Man the party thats gonna go down after all this Corona shit is over is gonna be one for the fucking ages.,1,0,0,0,0,0,1,0,0,1,1
1245211858572840960,Do I have corona virus or did I just eat a whole bad of jalapenos cheetos. You decide,0,0,0,0,0,0,0,0,0,1,1
1245211880530075648,Haha its April fools! God u playin bout this Corona thing right?,0,0,0,0,0,0,0,0,0,0,1
1245211883973427200,Delhi: A doctor working at a Delhi government hospital has tested positive for COVID19. CoronaVirusUpdates india,0,0,0,0,0,1,0,0,1,1,0
1245211892982976518,Crazy how Dallas became a ghost town COVID19 COVID lockdown CoronavirusPandemic COVID19,0,0,0,0,0,1,0,0,0,0,0
1245211900725489665,"Finally USA is at the Top on something , of corona cases... Pls ppl stay at home",0,0,0,1,1,0,0,0,0,0,0
1245211909944737793,"Me every morning in my car before I clock in, knowing I have to come in contact with corona patients.",0,0,0,0,1,0,0,0,0,1,0
1245211926583361536,my grandma from guam has been sick for a while and we just found out that she tested positive for having corona virus im :(,0,0,0,0,0,1,0,0,0,0,0
1245211947336970241,Stay at home. COVID19 Update: Country: Antigua and Barbuda Total Cases: 7 Total Deaths: 0 Total Recovered: 0 Total Active Cases: 7,0,0,0,0,0,0,0,0,1,0,0
1245211947848491009,It's so hot today oof maybe thos damn coronavirus will die of this heat Unless..? It's deVELOPED HEAT RESISTANCE WITH DNA POINTS---,1,0,0,0,0,0,0,0,0,0,1
1245211949740089344,21 out 42 cases tested positive for corona in Monterey County are from Salinas Y'all don't listen.,0,0,0,0,0,0,1,0,0,0,0
1245211956472098817,APRIL FOOLS! coronavirus was a joke haha!! we can all go outside now!!!,0,0,0,0,0,0,0,0,0,0,1
1245211964558598145,"can this corona end today? i havent pay my spotify bills, seriously. i have to pay it please",0,0,0,0,0,1,1,0,0,0,0
1245211985106612225,Why is it Tuesday I feel like everyday is Friday so I guess thats my corona silver lining,0,0,0,0,0,1,0,0,0,1,1
1245211994401263616,"i see so many people out her TRYING to get covid19 for clout, like really? people are really dying over here...",0,0,0,0,1,0,1,0,0,0,0
1245211998108999691,would be great if each of your players would donate a million to help those affected by coronavirus sharethewealth,1,0,0,0,0,0,1,0,0,1,0
1245211998268215296,It's been 3 weeks and I'm finally getting a shipment of paper towels tomorrow and I could not be more excited. coronavirus,1,0,0,0,0,0,0,0,0,0,1
1245212010943361025,"Okay malaysian ahgase, not to trigger but actually we were supposed to watch the VCR the HOT one at the concert but coronavirus..........",0,0,0,0,0,1,1,0,0,0,0
1245212026999164931,I hate the amount of shows im missing because of this virus hey corona smd,0,0,0,0,0,1,1,0,0,0,0
1245212030954430464,Delhi: A doctor working at a Delhi government hospital has tested positive for COVID19.,0,0,0,0,0,0,0,0,1,0,0
1245212034821754880,history repeats!!! omg!!! impeachment of blowjob clinton- 9/11/01. impeachment of trump- coronavirus. omg!!,0,0,0,0,0,1,0,1,0,0,1
1245212035949965313,Im holding out hope that we all wake up tomorrow and the Coronavirus was a big April Fools joke and everything is back to normal.,1,0,0,0,0,0,0,0,0,0,0
1245212057835843584,Corona virus death rate will be between 3-4% when this is all said and done. Set a 3-6 month reminder on this tweet,1,0,0,1,0,0,0,0,0,0,0
1245212064660041728,"Sooo, *has* anybody made a fan OC of COVID-19 for the Cells at Work world?",1,0,0,0,0,0,1,0,0,1,1
1245212090773549056,Tom Hanks said coronavirus felt like the blehs. I betcha methamphetamines cures coronavirus,0,0,0,0,0,0,0,0,0,1,1
1245212102492635137,This coronavirus got titty Tuesday all fucked up! All the sexy ladies gotta sell there tit pics just to get by! No more free titties!,0,0,0,0,0,1,1,0,0,0,1
1245212123631742976,April Fools is tomorrow so ima be pissed tf off if I find out this corona virus shit wasnt all a lie,1,0,0,0,0,0,1,0,0,0,0
1245212136403546112,Critically important legal issues explained regarding contracts and the coronavirus COVID19,0,0,0,0,0,0,0,0,1,0,0
1245212157475766275,YALL what if Coronavirus is a world wide April Fools joke. coronavirus COVID19,1,0,0,0,0,0,0,0,0,0,1
1245212161003184131,"Damn, was reporting in New Castle this evening and I couldnt even shoot a shot, thanks COVID19 !",0,0,0,0,0,1,1,0,0,0,0
1245212181643309056,hello Mike. Covid19 should give you something to write about. Hope you are keeping well.,1,0,0,0,0,0,0,0,0,0,1
1245212182566051840,I have corona is gonna be the im having a baby april fools joke of 2020,0,0,0,0,0,0,0,0,0,0,1
1245212207505272838,COVID19- JUST ANOTHER MSM - ENEMY OF THE PEOPLE SCAM!!! WWG1WGA FilmYourHospital,0,0,0,1,0,0,0,1,0,0,0
1245212225251545089,"Since Chris Cuomo has the Corona, shouldnt CNN shut their doors for at least two weeks and all employees go into quarantine?",0,0,0,0,1,0,1,0,0,1,0
1245212237347917825,April Fool's Day. I hope today they will finally announce that the whole corona crisis was only a joke and we can go back to normal...,1,0,0,0,0,1,0,0,0,0,0
1245212241697398786,I have to do the corona test again today. Like having shit down my nose and throat once was not good enough,0,0,0,0,0,0,1,0,0,1,0
1245212271606927361,lol all med school motivational statements are gonna be about how they wish they could help out during the corona pandemic,1,0,0,1,0,0,0,0,0,0,1
1245212282440859648,Were about to lose a whole year of our life due to this corona mess.,0,0,0,1,1,0,0,0,0,0,0
1245212291487780864,Anywhere that has it's address on 7th St in Victorville California is NOT somewhere you want to go for Corona Virus testing.,0,0,0,0,1,0,0,0,0,1,0
1245212320856330240,If this corona virus is resolved before summer its about to be a lit ass summer,1,0,0,0,0,0,0,0,0,0,0
1245212328817299456,"Since its April 1st, can someone please announce that this whole corona thing is an April fools joke? Im waiting !",0,0,0,1,1,0,1,0,0,0,0
